desde_tipo,desde_id,relacion,hasta_tipo,hasta_id,km,tiempo_min
Ubicacion,130,CONECTA_CON,Ubicacion,4654,5.68,6.28
Ubicacion,130,CONECTA_CON,Ubicacion,4738,7.94,13.45
Ubicacion,131,CONECTA_CON,Ubicacion,1320,7.0,8.15
Ubicacion,131,CONECTA_CON,Ubicacion,4842,6.26,9.97
Ubicacion,131,CONECTA_CON,Ubicacion,296,6.06,6.14
Ubicacion,132,CONECTA_CON,Ubicacion,2833,2.58,3.52
Ubicacion,132,CONECTA_CON,Ubicacion,4045,3.67,6.79
Ubicacion,132,CONECTA_CON,Ubicacion,752,4.86,7.41
Ubicacion,133,CONECTA_CON,Ubicacion,4534,7.14,11.49
Ubicacion,133,CONECTA_CON,Ubicacion,3053,0.7,1.26
Ubicacion,133,CONECTA_CON,Ubicacion,2278,5.73,15.17
Ubicacion,134,CONECTA_CON,Ubicacion,3923,5.79,9.14
Ubicacion,134,CONECTA_CON,Ubicacion,1099,6.58,7.24
Ubicacion,134,CONECTA_CON,Ubicacion,4975,4.66,6.27
Ubicacion,135,CONECTA_CON,Ubicacion,4822,6.86,7.43
Ubicacion,135,CONECTA_CON,Ubicacion,3272,6.4,11.67
Ubicacion,135,CONECTA_CON,Ubicacion,2852,1.24,1.74
Ubicacion,136,CONECTA_CON,Ubicacion,24,0.53,0.54
Ubicacion,136,CONECTA_CON,Ubicacion,3429,1.69,3.15
Ubicacion,136,CONECTA_CON,Ubicacion,2311,4.72,7.28
Ubicacion,137,CONECTA_CON,Ubicacion,2750,7.94,12.92
Ubicacion,137,CONECTA_CON,Ubicacion,2473,6.41,6.97
Ubicacion,137,CONECTA_CON,Ubicacion,2320,4.16,5.06
Ubicacion,138,CONECTA_CON,Ubicacion,4785,3.1,3.28
Ubicacion,138,CONECTA_CON,Ubicacion,224,9.44,19.9
Ubicacion,138,CONECTA_CON,Ubicacion,1346,0.6,0.97
Ubicacion,139,CONECTA_CON,Ubicacion,4690,2.87,4.95
Ubicacion,139,CONECTA_CON,Ubicacion,2283,5.61,6.29
Ubicacion,139,CONECTA_CON,Ubicacion,2836,3.54,3.63
Ubicacion,140,CONECTA_CON,Ubicacion,865,8.25,24.52
Ubicacion,140,CONECTA_CON,Ubicacion,2777,1.55,2.45
Ubicacion,140,CONECTA_CON,Ubicacion,3864,7.21,13.73
Ubicacion,141,CONECTA_CON,Ubicacion,737,8.32,14.75
Ubicacion,141,CONECTA_CON,Ubicacion,4315,9.7,19.03
Ubicacion,141,CONECTA_CON,Ubicacion,3500,7.5,19.32
Ubicacion,142,CONECTA_CON,Ubicacion,3854,8.37,12.43
Ubicacion,142,CONECTA_CON,Ubicacion,3658,8.86,21.53
Ubicacion,142,CONECTA_CON,Ubicacion,591,6.16,12.79
Ubicacion,143,CONECTA_CON,Ubicacion,2529,1.59,3.61
Ubicacion,143,CONECTA_CON,Ubicacion,3591,5.93,6.88
Ubicacion,143,CONECTA_CON,Ubicacion,1399,7.48,15.9
Ubicacion,144,CONECTA_CON,Ubicacion,3492,5.09,5.38
Ubicacion,144,CONECTA_CON,Ubicacion,1790,4.08,11.94
Ubicacion,144,CONECTA_CON,Ubicacion,4362,7.61,9.92
Ubicacion,145,CONECTA_CON,Ubicacion,1542,3.05,6.47
Ubicacion,145,CONECTA_CON,Ubicacion,2831,2.27,2.43
Ubicacion,145,CONECTA_CON,Ubicacion,4789,5.84,9.11
Ubicacion,146,CONECTA_CON,Ubicacion,4001,1.54,2.53
Ubicacion,146,CONECTA_CON,Ubicacion,3920,3.79,6.86
Ubicacion,146,CONECTA_CON,Ubicacion,1157,8.89,16.62
Ubicacion,147,CONECTA_CON,Ubicacion,4848,9.07,19.87
Ubicacion,147,CONECTA_CON,Ubicacion,1369,5.96,9.61
Ubicacion,147,CONECTA_CON,Ubicacion,3608,8.03,17.45
Ubicacion,148,CONECTA_CON,Ubicacion,3716,0.54,0.68
Ubicacion,148,CONECTA_CON,Ubicacion,2665,8.69,9.12
Ubicacion,148,CONECTA_CON,Ubicacion,796,6.34,12.99
Ubicacion,149,CONECTA_CON,Ubicacion,2043,9.15,9.76
Ubicacion,149,CONECTA_CON,Ubicacion,2869,6.46,15.18
Ubicacion,149,CONECTA_CON,Ubicacion,4324,1.56,4.47
Ubicacion,150,CONECTA_CON,Ubicacion,4761,3.01,8.36
Ubicacion,150,CONECTA_CON,Ubicacion,1362,7.71,8.52
Ubicacion,150,CONECTA_CON,Ubicacion,3426,8.34,12.37
Ubicacion,151,CONECTA_CON,Ubicacion,1183,6.56,6.69
Ubicacion,151,CONECTA_CON,Ubicacion,1613,1.16,1.3
Ubicacion,151,CONECTA_CON,Ubicacion,1476,9.05,16.71
Ubicacion,152,CONECTA_CON,Ubicacion,4188,2.41,4.49
Ubicacion,152,CONECTA_CON,Ubicacion,3744,0.77,0.79
Ubicacion,152,CONECTA_CON,Ubicacion,792,5.67,13.97
Ubicacion,153,CONECTA_CON,Ubicacion,3098,5.66,14.14
Ubicacion,153,CONECTA_CON,Ubicacion,4195,3.44,7.62
Ubicacion,153,CONECTA_CON,Ubicacion,2315,3.3,4.53
Ubicacion,154,CONECTA_CON,Ubicacion,3082,9.71,17.41
Ubicacion,154,CONECTA_CON,Ubicacion,1305,1.76,1.91
Ubicacion,154,CONECTA_CON,Ubicacion,1116,9.57,14.21
Ubicacion,155,CONECTA_CON,Ubicacion,4907,6.05,11.62
Ubicacion,155,CONECTA_CON,Ubicacion,4711,4.27,5.16
Ubicacion,155,CONECTA_CON,Ubicacion,4264,1.2,1.26
Ubicacion,156,CONECTA_CON,Ubicacion,3713,0.72,1.15
Ubicacion,156,CONECTA_CON,Ubicacion,1565,8.52,12.16
Ubicacion,156,CONECTA_CON,Ubicacion,4494,3.23,5.88
Ubicacion,157,CONECTA_CON,Ubicacion,2823,8.53,10.43
Ubicacion,157,CONECTA_CON,Ubicacion,223,4.64,6.15
Ubicacion,157,CONECTA_CON,Ubicacion,4681,7.17,18.46
Ubicacion,158,CONECTA_CON,Ubicacion,2227,0.97,1.33
Ubicacion,158,CONECTA_CON,Ubicacion,2463,2.12,2.26
Ubicacion,158,CONECTA_CON,Ubicacion,4313,8.02,12.12
Ubicacion,159,CONECTA_CON,Ubicacion,1995,6.87,14.66
Ubicacion,159,CONECTA_CON,Ubicacion,4976,5.61,6.86
Ubicacion,159,CONECTA_CON,Ubicacion,48,4.41,7.61
Ubicacion,160,CONECTA_CON,Ubicacion,3373,6.98,9.08
Ubicacion,160,CONECTA_CON,Ubicacion,468,9.59,24.65
Ubicacion,160,CONECTA_CON,Ubicacion,203,3.46,5.84
Ubicacion,161,CONECTA_CON,Ubicacion,2796,9.34,11.75
Ubicacion,161,CONECTA_CON,Ubicacion,1073,2.09,2.23
Ubicacion,161,CONECTA_CON,Ubicacion,1715,1.05,1.48
Ubicacion,162,CONECTA_CON,Ubicacion,3155,8.81,9.6
Ubicacion,162,CONECTA_CON,Ubicacion,3662,0.61,1.14
Ubicacion,162,CONECTA_CON,Ubicacion,1267,8.06,17.32
Ubicacion,163,CONECTA_CON,Ubicacion,3947,4.1,8.57
Ubicacion,163,CONECTA_CON,Ubicacion,3419,6.18,14.65
Ubicacion,163,CONECTA_CON,Ubicacion,3712,7.53,17.65
Ubicacion,164,CONECTA_CON,Ubicacion,4591,6.87,6.93
Ubicacion,164,CONECTA_CON,Ubicacion,1003,3.48,5.26
Ubicacion,164,CONECTA_CON,Ubicacion,613,9.82,11.74
Ubicacion,165,CONECTA_CON,Ubicacion,3410,5.95,9.5
Ubicacion,165,CONECTA_CON,Ubicacion,2327,2.47,2.98
Ubicacion,165,CONECTA_CON,Ubicacion,3145,4.99,12.01
Ubicacion,166,CONECTA_CON,Ubicacion,62,6.75,8.18
Ubicacion,166,CONECTA_CON,Ubicacion,2777,9.71,11.6
Ubicacion,166,CONECTA_CON,Ubicacion,65,6.97,10.28
Ubicacion,167,CONECTA_CON,Ubicacion,200,6.05,16.69
Ubicacion,167,CONECTA_CON,Ubicacion,3934,7.28,8.65
Ubicacion,167,CONECTA_CON,Ubicacion,4123,5.55,7.58
Ubicacion,168,CONECTA_CON,Ubicacion,4246,9.51,19.56
Ubicacion,168,CONECTA_CON,Ubicacion,2812,5.6,6.16
Ubicacion,168,CONECTA_CON,Ubicacion,600,1.78,1.82
Ubicacion,169,CONECTA_CON,Ubicacion,2969,7.38,11.18
Ubicacion,169,CONECTA_CON,Ubicacion,4139,8.56,24.13
Ubicacion,169,CONECTA_CON,Ubicacion,1819,9.25,20.43
Ubicacion,170,CONECTA_CON,Ubicacion,540,2.55,4.09
Ubicacion,170,CONECTA_CON,Ubicacion,426,9.22,10.26
Ubicacion,170,CONECTA_CON,Ubicacion,2917,9.7,12.83
Ubicacion,171,CONECTA_CON,Ubicacion,3975,7.74,10.48
Ubicacion,171,CONECTA_CON,Ubicacion,4757,6.02,9.5
Ubicacion,171,CONECTA_CON,Ubicacion,2566,2.76,3.41
Ubicacion,172,CONECTA_CON,Ubicacion,3641,3.08,3.97
Ubicacion,172,CONECTA_CON,Ubicacion,2042,2.8,3.3
Ubicacion,172,CONECTA_CON,Ubicacion,3536,0.84,1.92
Ubicacion,173,CONECTA_CON,Ubicacion,239,1.89,3.1
Ubicacion,173,CONECTA_CON,Ubicacion,3330,7.33,9.8
Ubicacion,173,CONECTA_CON,Ubicacion,197,5.25,11.89
Ubicacion,174,CONECTA_CON,Ubicacion,2122,8.31,21.16
Ubicacion,174,CONECTA_CON,Ubicacion,2634,9.6,25.45
Ubicacion,174,CONECTA_CON,Ubicacion,3057,8.61,15.76
Ubicacion,175,CONECTA_CON,Ubicacion,2928,6.54,6.68
Ubicacion,175,CONECTA_CON,Ubicacion,2443,0.65,0.76
Ubicacion,175,CONECTA_CON,Ubicacion,1034,9.38,26.91
Ubicacion,176,CONECTA_CON,Ubicacion,3966,3.97,8.61
Ubicacion,176,CONECTA_CON,Ubicacion,1196,6.67,7.28
Ubicacion,176,CONECTA_CON,Ubicacion,3092,1.66,4.62
Ubicacion,177,CONECTA_CON,Ubicacion,733,0.84,0.96
Ubicacion,177,CONECTA_CON,Ubicacion,3663,9.51,23.32
Ubicacion,177,CONECTA_CON,Ubicacion,367,6.95,17.39
Ubicacion,178,CONECTA_CON,Ubicacion,2520,2.63,4.65
Ubicacion,178,CONECTA_CON,Ubicacion,602,6.91,13.73
Ubicacion,178,CONECTA_CON,Ubicacion,2981,4.51,4.64
Ubicacion,179,CONECTA_CON,Ubicacion,4684,1.14,2.39
Ubicacion,179,CONECTA_CON,Ubicacion,2529,5.73,8.8
Ubicacion,179,CONECTA_CON,Ubicacion,2710,9.83,12.29
Ubicacion,180,CONECTA_CON,Ubicacion,508,9.33,10.23
Ubicacion,180,CONECTA_CON,Ubicacion,2039,9.04,12.63
Ubicacion,180,CONECTA_CON,Ubicacion,3041,4.87,5.48
Ubicacion,181,CONECTA_CON,Ubicacion,3731,8.01,11.04
Ubicacion,181,CONECTA_CON,Ubicacion,100,4.11,4.39
Ubicacion,181,CONECTA_CON,Ubicacion,2829,8.48,16.52
Ubicacion,182,CONECTA_CON,Ubicacion,1973,4.58,6.47
Ubicacion,182,CONECTA_CON,Ubicacion,4021,4.42,5.44
Ubicacion,182,CONECTA_CON,Ubicacion,3157,2.27,2.29
Ubicacion,183,CONECTA_CON,Ubicacion,3260,6.92,14.62
Ubicacion,183,CONECTA_CON,Ubicacion,1413,9.93,13.67
Ubicacion,183,CONECTA_CON,Ubicacion,1342,2.57,3.41
Ubicacion,184,CONECTA_CON,Ubicacion,4549,6.03,7.07
Ubicacion,184,CONECTA_CON,Ubicacion,4957,4.76,4.82
Ubicacion,184,CONECTA_CON,Ubicacion,1541,4.9,7.79
Ubicacion,185,CONECTA_CON,Ubicacion,857,6.67,14.48
Ubicacion,185,CONECTA_CON,Ubicacion,1807,8.59,15.24
Ubicacion,185,CONECTA_CON,Ubicacion,2410,6.36,9.81
Ubicacion,186,CONECTA_CON,Ubicacion,3278,3.23,3.78
Ubicacion,186,CONECTA_CON,Ubicacion,3614,5.18,9.94
Ubicacion,186,CONECTA_CON,Ubicacion,4214,0.97,1.69
Ubicacion,187,CONECTA_CON,Ubicacion,1101,9.71,20.93
Ubicacion,187,CONECTA_CON,Ubicacion,4693,9.37,22.49
Ubicacion,187,CONECTA_CON,Ubicacion,1911,4.48,5.82
Ubicacion,188,CONECTA_CON,Ubicacion,4503,4.86,7.12
Ubicacion,188,CONECTA_CON,Ubicacion,4569,4.89,5.0
Ubicacion,188,CONECTA_CON,Ubicacion,1472,3.53,3.74
Ubicacion,189,CONECTA_CON,Ubicacion,1946,0.57,1.58
Ubicacion,189,CONECTA_CON,Ubicacion,4169,2.96,4.52
Ubicacion,189,CONECTA_CON,Ubicacion,2099,7.93,10.12
Ubicacion,190,CONECTA_CON,Ubicacion,2427,0.92,1.33
Ubicacion,190,CONECTA_CON,Ubicacion,1810,9.98,17.66
Ubicacion,190,CONECTA_CON,Ubicacion,2190,8.15,8.53
Ubicacion,191,CONECTA_CON,Ubicacion,707,8.34,10.9
Ubicacion,191,CONECTA_CON,Ubicacion,1822,7.04,10.74
Ubicacion,191,CONECTA_CON,Ubicacion,4832,1.83,3.55
Ubicacion,192,CONECTA_CON,Ubicacion,53,9.21,15.02
Ubicacion,192,CONECTA_CON,Ubicacion,2961,7.97,12.65
Ubicacion,192,CONECTA_CON,Ubicacion,4261,0.58,0.99
Ubicacion,193,CONECTA_CON,Ubicacion,859,1.62,2.98
Ubicacion,193,CONECTA_CON,Ubicacion,2360,3.76,3.99
Ubicacion,193,CONECTA_CON,Ubicacion,3020,5.63,7.55
Ubicacion,194,CONECTA_CON,Ubicacion,2654,6.8,12.08
Ubicacion,194,CONECTA_CON,Ubicacion,2671,1.96,3.27
Ubicacion,194,CONECTA_CON,Ubicacion,4013,6.49,7.36
Ubicacion,195,CONECTA_CON,Ubicacion,3871,8.85,21.15
Ubicacion,195,CONECTA_CON,Ubicacion,2837,9.15,9.77
Ubicacion,195,CONECTA_CON,Ubicacion,4703,3.32,5.9
Ubicacion,196,CONECTA_CON,Ubicacion,3340,8.13,9.36
Ubicacion,196,CONECTA_CON,Ubicacion,2216,1.47,1.57
Ubicacion,196,CONECTA_CON,Ubicacion,2157,6.81,7.16
Ubicacion,197,CONECTA_CON,Ubicacion,1308,7.86,18.88
Ubicacion,197,CONECTA_CON,Ubicacion,13,7.49,19.18
Ubicacion,197,CONECTA_CON,Ubicacion,4353,6.87,9.58
Ubicacion,198,CONECTA_CON,Ubicacion,2070,6.04,9.59
Ubicacion,198,CONECTA_CON,Ubicacion,187,9.76,15.37
Ubicacion,198,CONECTA_CON,Ubicacion,2343,3.65,4.39
Ubicacion,199,CONECTA_CON,Ubicacion,1921,3.2,3.28
Ubicacion,199,CONECTA_CON,Ubicacion,4566,7.8,20.36
Ubicacion,199,CONECTA_CON,Ubicacion,1138,3.73,10.74
Ubicacion,200,CONECTA_CON,Ubicacion,2242,7.42,16.88
Ubicacion,200,CONECTA_CON,Ubicacion,2264,8.93,10.84
Ubicacion,200,CONECTA_CON,Ubicacion,456,1.82,2.47
Ubicacion,201,CONECTA_CON,Ubicacion,1662,6.91,16.36
Ubicacion,201,CONECTA_CON,Ubicacion,3795,9.99,23.85
Ubicacion,201,CONECTA_CON,Ubicacion,2897,6.97,11.67
Ubicacion,202,CONECTA_CON,Ubicacion,370,7.78,14.04
Ubicacion,202,CONECTA_CON,Ubicacion,867,8.36,10.03
Ubicacion,202,CONECTA_CON,Ubicacion,2867,5.03,9.55
Ubicacion,203,CONECTA_CON,Ubicacion,1643,4.51,9.23
Ubicacion,203,CONECTA_CON,Ubicacion,1324,2.19,3.27
Ubicacion,203,CONECTA_CON,Ubicacion,4888,1.47,1.82
Ubicacion,204,CONECTA_CON,Ubicacion,3754,7.76,8.45
Ubicacion,204,CONECTA_CON,Ubicacion,2844,1.46,2.02
Ubicacion,204,CONECTA_CON,Ubicacion,4400,7.63,7.79
Ubicacion,205,CONECTA_CON,Ubicacion,4998,0.62,1.04
Ubicacion,205,CONECTA_CON,Ubicacion,3115,6.67,8.22
Ubicacion,205,CONECTA_CON,Ubicacion,1500,2.98,3.73
Ubicacion,206,CONECTA_CON,Ubicacion,3278,7.35,7.72
Ubicacion,206,CONECTA_CON,Ubicacion,162,9.05,18.83
Ubicacion,206,CONECTA_CON,Ubicacion,966,1.03,1.04
Ubicacion,207,CONECTA_CON,Ubicacion,2833,4.06,4.59
Ubicacion,207,CONECTA_CON,Ubicacion,4101,9.03,11.05
Ubicacion,207,CONECTA_CON,Ubicacion,903,9.27,25.17
Ubicacion,208,CONECTA_CON,Ubicacion,319,9.64,10.13
Ubicacion,208,CONECTA_CON,Ubicacion,4523,8.35,23.84
Ubicacion,208,CONECTA_CON,Ubicacion,1465,0.58,0.82
Ubicacion,209,CONECTA_CON,Ubicacion,1592,6.74,14.68
Ubicacion,209,CONECTA_CON,Ubicacion,2947,1.29,1.34
Ubicacion,209,CONECTA_CON,Ubicacion,2700,2.39,5.79
Ubicacion,210,CONECTA_CON,Ubicacion,4852,3.68,4.92
Ubicacion,210,CONECTA_CON,Ubicacion,3905,5.05,6.96
Ubicacion,210,CONECTA_CON,Ubicacion,4592,8.99,24.67
Ubicacion,211,CONECTA_CON,Ubicacion,1214,7.93,18.05
Ubicacion,211,CONECTA_CON,Ubicacion,2798,3.82,5.75
Ubicacion,211,CONECTA_CON,Ubicacion,3146,8.83,13.42
Ubicacion,212,CONECTA_CON,Ubicacion,3780,6.03,8.11
Ubicacion,212,CONECTA_CON,Ubicacion,4917,0.63,0.9
Ubicacion,212,CONECTA_CON,Ubicacion,2732,1.08,3.16
Ubicacion,213,CONECTA_CON,Ubicacion,757,7.16,7.69
Ubicacion,213,CONECTA_CON,Ubicacion,2471,8.61,25.29
Ubicacion,213,CONECTA_CON,Ubicacion,1564,4.12,5.16
Ubicacion,214,CONECTA_CON,Ubicacion,4292,1.46,3.08
Ubicacion,214,CONECTA_CON,Ubicacion,2347,5.98,7.55
Ubicacion,214,CONECTA_CON,Ubicacion,2989,3.36,3.61
Ubicacion,215,CONECTA_CON,Ubicacion,4953,8.16,11.82
Ubicacion,215,CONECTA_CON,Ubicacion,1607,8.4,21.17
Ubicacion,215,CONECTA_CON,Ubicacion,936,4.01,6.78
Ubicacion,216,CONECTA_CON,Ubicacion,3406,6.68,17.36
Ubicacion,216,CONECTA_CON,Ubicacion,4212,5.51,7.21
Ubicacion,216,CONECTA_CON,Ubicacion,2973,5.52,5.99
Ubicacion,217,CONECTA_CON,Ubicacion,3530,5.36,6.35
Ubicacion,217,CONECTA_CON,Ubicacion,4965,9.96,16.03
Ubicacion,217,CONECTA_CON,Ubicacion,1356,7.56,17.07
Ubicacion,218,CONECTA_CON,Ubicacion,4832,6.23,12.81
Ubicacion,218,CONECTA_CON,Ubicacion,3198,5.71,8.76
Ubicacion,218,CONECTA_CON,Ubicacion,4207,8.69,9.61
Ubicacion,219,CONECTA_CON,Ubicacion,207,9.71,26.85
Ubicacion,219,CONECTA_CON,Ubicacion,4209,4.48,4.62
Ubicacion,220,CONECTA_CON,Ubicacion,3207,5.63,8.52
Ubicacion,220,CONECTA_CON,Ubicacion,940,7.95,14.68
Ubicacion,220,CONECTA_CON,Ubicacion,2500,2.89,4.02
Ubicacion,221,CONECTA_CON,Ubicacion,2753,7.78,9.59
Ubicacion,221,CONECTA_CON,Ubicacion,4574,4.1,5.07
Ubicacion,221,CONECTA_CON,Ubicacion,3758,6.49,11.3
Ubicacion,222,CONECTA_CON,Ubicacion,2129,7.62,9.04
Ubicacion,222,CONECTA_CON,Ubicacion,1213,6.85,7.7
Ubicacion,222,CONECTA_CON,Ubicacion,3883,3.94,4.43
Ubicacion,223,CONECTA_CON,Ubicacion,2117,2.1,3.02
Ubicacion,223,CONECTA_CON,Ubicacion,848,2.19,2.22
Ubicacion,223,CONECTA_CON,Ubicacion,2076,3.71,9.72
Ubicacion,224,CONECTA_CON,Ubicacion,3789,3.92,7.6
Ubicacion,224,CONECTA_CON,Ubicacion,3976,9.31,25.13
Ubicacion,224,CONECTA_CON,Ubicacion,4267,1.35,1.59
Ubicacion,225,CONECTA_CON,Ubicacion,862,2.36,4.66
Ubicacion,225,CONECTA_CON,Ubicacion,2520,4.36,5.46
Ubicacion,225,CONECTA_CON,Ubicacion,401,6.76,7.82
Ubicacion,226,CONECTA_CON,Ubicacion,3374,2.27,3.54
Ubicacion,226,CONECTA_CON,Ubicacion,4097,3.01,3.51
Ubicacion,226,CONECTA_CON,Ubicacion,1573,6.17,11.15
Ubicacion,227,CONECTA_CON,Ubicacion,2184,5.75,6.33
Ubicacion,227,CONECTA_CON,Ubicacion,3020,1.02,1.49
Ubicacion,227,CONECTA_CON,Ubicacion,982,8.05,9.48
Ubicacion,228,CONECTA_CON,Ubicacion,3202,8.95,11.6
Ubicacion,228,CONECTA_CON,Ubicacion,3913,7.92,9.2
Ubicacion,228,CONECTA_CON,Ubicacion,4765,3.5,6.68
Ubicacion,229,CONECTA_CON,Ubicacion,2485,5.02,10.59
Ubicacion,229,CONECTA_CON,Ubicacion,1628,6.97,17.79
Ubicacion,229,CONECTA_CON,Ubicacion,152,8.68,22.59
Ubicacion,230,CONECTA_CON,Ubicacion,2557,2.0,2.06
Ubicacion,230,CONECTA_CON,Ubicacion,4133,7.28,13.51
Ubicacion,230,CONECTA_CON,Ubicacion,3374,7.23,11.36
Ubicacion,231,CONECTA_CON,Ubicacion,380,6.48,17.93
Ubicacion,231,CONECTA_CON,Ubicacion,4784,8.07,16.46
Ubicacion,231,CONECTA_CON,Ubicacion,3194,7.31,8.44
Ubicacion,232,CONECTA_CON,Ubicacion,2553,9.75,27.68
Ubicacion,232,CONECTA_CON,Ubicacion,147,3.72,10.51
Ubicacion,232,CONECTA_CON,Ubicacion,1734,9.55,10.63
Ubicacion,233,CONECTA_CON,Ubicacion,4869,8.45,17.45
Ubicacion,233,CONECTA_CON,Ubicacion,4331,9.05,18.41
Ubicacion,233,CONECTA_CON,Ubicacion,2987,6.29,7.08
Ubicacion,234,CONECTA_CON,Ubicacion,4132,8.16,22.41
Ubicacion,234,CONECTA_CON,Ubicacion,1970,5.78,8.28
Ubicacion,234,CONECTA_CON,Ubicacion,2170,8.53,12.24
Ubicacion,235,CONECTA_CON,Ubicacion,3520,5.16,5.73
Ubicacion,235,CONECTA_CON,Ubicacion,1077,5.07,12.39
Ubicacion,235,CONECTA_CON,Ubicacion,4989,3.53,7.05
Ubicacion,236,CONECTA_CON,Ubicacion,3355,1.17,3.04
Ubicacion,236,CONECTA_CON,Ubicacion,1180,5.2,12.93
Ubicacion,236,CONECTA_CON,Ubicacion,2824,5.63,14.13
Ubicacion,237,CONECTA_CON,Ubicacion,3059,5.67,6.52
Ubicacion,237,CONECTA_CON,Ubicacion,1161,5.71,6.31
Ubicacion,237,CONECTA_CON,Ubicacion,4243,6.88,8.34
Ubicacion,238,CONECTA_CON,Ubicacion,17,4.12,10.23
Ubicacion,238,CONECTA_CON,Ubicacion,3211,2.75,3.29
Ubicacion,238,CONECTA_CON,Ubicacion,4165,2.25,3.25
Ubicacion,239,CONECTA_CON,Ubicacion,4625,1.13,2.8
Ubicacion,239,CONECTA_CON,Ubicacion,488,5.96,6.25
Ubicacion,239,CONECTA_CON,Ubicacion,333,3.58,7.71
Ubicacion,240,CONECTA_CON,Ubicacion,3641,2.25,5.58
Ubicacion,240,CONECTA_CON,Ubicacion,4616,7.11,11.33
Ubicacion,240,CONECTA_CON,Ubicacion,3768,6.84,18.78
Ubicacion,241,CONECTA_CON,Ubicacion,1374,1.72,1.81
Ubicacion,241,CONECTA_CON,Ubicacion,484,9.25,9.5
Ubicacion,241,CONECTA_CON,Ubicacion,416,1.02,1.37
Ubicacion,242,CONECTA_CON,Ubicacion,475,2.33,5.86
Ubicacion,242,CONECTA_CON,Ubicacion,2737,6.86,8.5
Ubicacion,242,CONECTA_CON,Ubicacion,4056,1.2,1.77
Ubicacion,243,CONECTA_CON,Ubicacion,4893,8.98,15.42
Ubicacion,243,CONECTA_CON,Ubicacion,4071,2.02,2.73
Ubicacion,243,CONECTA_CON,Ubicacion,1333,2.49,2.54
Ubicacion,244,CONECTA_CON,Ubicacion,2684,5.65,13.26
Ubicacion,244,CONECTA_CON,Ubicacion,4762,8.86,12.74
Ubicacion,244,CONECTA_CON,Ubicacion,2798,5.48,7.13
Ubicacion,245,CONECTA_CON,Ubicacion,2566,5.13,13.83
Ubicacion,245,CONECTA_CON,Ubicacion,645,4.9,5.17
Ubicacion,245,CONECTA_CON,Ubicacion,4613,4.09,4.24
Ubicacion,246,CONECTA_CON,Ubicacion,2140,9.73,21.24
Ubicacion,246,CONECTA_CON,Ubicacion,4659,8.04,10.38
Ubicacion,246,CONECTA_CON,Ubicacion,178,7.72,8.15
Ubicacion,247,CONECTA_CON,Ubicacion,3471,6.67,13.16
Ubicacion,247,CONECTA_CON,Ubicacion,4380,2.77,5.23
Ubicacion,247,CONECTA_CON,Ubicacion,3885,4.15,4.45
Ubicacion,248,CONECTA_CON,Ubicacion,4251,1.18,1.3
Ubicacion,248,CONECTA_CON,Ubicacion,795,5.36,13.85
Ubicacion,248,CONECTA_CON,Ubicacion,4341,2.66,3.19
Ubicacion,249,CONECTA_CON,Ubicacion,4532,1.04,1.28
Ubicacion,249,CONECTA_CON,Ubicacion,3216,9.09,22.94
Ubicacion,249,CONECTA_CON,Ubicacion,3307,2.09,2.13
Ubicacion,250,CONECTA_CON,Ubicacion,1861,1.54,1.88
Ubicacion,250,CONECTA_CON,Ubicacion,838,8.4,11.16
Ubicacion,250,CONECTA_CON,Ubicacion,1583,8.65,10.43
Ubicacion,251,CONECTA_CON,Ubicacion,1332,8.85,9.85
Ubicacion,251,CONECTA_CON,Ubicacion,1234,0.84,0.99
Ubicacion,251,CONECTA_CON,Ubicacion,1055,7.69,9.16
Ubicacion,252,CONECTA_CON,Ubicacion,3322,6.92,16.57
Ubicacion,252,CONECTA_CON,Ubicacion,3989,2.02,2.35
Ubicacion,252,CONECTA_CON,Ubicacion,1605,2.8,3.65
Ubicacion,253,CONECTA_CON,Ubicacion,96,7.05,11.09
Ubicacion,253,CONECTA_CON,Ubicacion,2888,4.36,5.84
Ubicacion,253,CONECTA_CON,Ubicacion,2399,4.4,8.89
Ubicacion,254,CONECTA_CON,Ubicacion,2410,4.13,9.6
Ubicacion,254,CONECTA_CON,Ubicacion,4029,9.28,13.22
Ubicacion,254,CONECTA_CON,Ubicacion,700,8.26,13.71
Ubicacion,255,CONECTA_CON,Ubicacion,801,8.92,19.84
Ubicacion,255,CONECTA_CON,Ubicacion,3410,4.91,4.95
Ubicacion,255,CONECTA_CON,Ubicacion,4959,3.62,4.2
Ubicacion,256,CONECTA_CON,Ubicacion,4528,8.38,23.44
Ubicacion,256,CONECTA_CON,Ubicacion,2601,3.11,4.16
Ubicacion,256,CONECTA_CON,Ubicacion,2337,6.12,10.43
Ubicacion,257,CONECTA_CON,Ubicacion,3132,7.29,14.65
Ubicacion,257,CONECTA_CON,Ubicacion,4700,8.17,13.45
Ubicacion,257,CONECTA_CON,Ubicacion,88,6.09,10.85
Ubicacion,258,CONECTA_CON,Ubicacion,3557,2.49,3.97
Ubicacion,258,CONECTA_CON,Ubicacion,2058,6.33,8.32
Ubicacion,258,CONECTA_CON,Ubicacion,716,7.23,8.27
Ubicacion,259,CONECTA_CON,Ubicacion,1630,9.73,23.77
Ubicacion,259,CONECTA_CON,Ubicacion,2771,2.08,5.91
Ubicacion,259,CONECTA_CON,Ubicacion,3332,1.78,2.26
Ubicacion,260,CONECTA_CON,Ubicacion,3287,4.72,6.95
